Natural,GEMORNA,CAI-optimized,LinearDesign (lambda=1),Random
0.561290322580645,0.675268817204301,0.574193548387097,0.627956989247312,0.50752688172043
0.418079096045198,0.627118644067797,0.556497175141243,0.573446327683616,0.435028248587571
0.5175983436853,0.670807453416149,0.619047619047619,0.600414078674948,0.478260869565217
0.410087719298246,0.62719298245614,0.570175438596491,0.550438596491228,0.43421052631579
0.529411764705882,0.713725490196078,0.643137254901961,0.670588235294118,0.541176470588235
0.531986531986532,0.683501683501684,0.62962962962963,0.626262626262626,0.545454545454545
0.532679738562092,0.624183006535948,0.562091503267974,0.565359477124183,0.450980392156863
0.584541062801932,0.669082125603865,0.601449275362319,0.603864734299517,0.507246376811594
0.378600823045268,0.613168724279835,0.567901234567901,0.555555555555556,0.452674897119342
0.379166666666667,0.602083333333333,0.54375,0.53125,0.429166666666667
0.372727272727273,0.63030303030303,0.560606060606061,0.533333333333333,0.487878787878788
0.543859649122807,0.68859649122807,0.600877192982456,0.62719298245614,0.493421052631579
0.522222222222222,0.65,0.591666666666667,0.563888888888889,0.466666666666667
0.523415977961433,0.650137741046832,0.556473829201102,0.584022038567493,0.479338842975207
0.544802867383513,0.634408602150538,0.580645161290323,0.541218637992832,0.451612903225806
0.504329004329004,0.668831168831169,0.569264069264069,0.608225108225108,0.491341991341991
0.536231884057971,0.347826086956522,0.614906832298137,0.629399585921325,0.5175983436853
0.580555555555556,0.65,0.594444444444444,0.583333333333333,0.441666666666667
0.392405063291139,0.616033755274262,0.582278481012658,0.561181434599156,0.417721518987342
0.519713261648746,0.652329749103943,0.584229390681004,0.594982078853047,0.455197132616488
0.561507936507937,0.658730158730159,0.607142857142857,0.583333333333333,0.482142857142857
0.588541666666667,0.760416666666667,0.6875,0.690104166666667,0.5859375
0.478114478114478,0.27946127946128,0.572390572390572,0.555555555555556,0.451178451178451
0.64367816091954,0.754789272030651,0.655172413793103,0.697318007662835,0.590038314176245
0.541666666666667,0.691666666666667,0.641666666666667,0.636111111111111,0.533333333333333
0.606060606060606,0.718614718614719,0.640692640692641,0.666666666666667,0.567099567099567
0.631268436578171,0.740412979351033,0.663716814159292,0.707964601769912,0.557522123893805
0.548245614035088,0.649122807017544,0.585526315789474,0.581140350877193,0.460526315789474
0.612794612794613,0.656565656565657,0.592592592592593,0.592592592592593,0.508417508417508
0.639455782312925,0.717687074829932,0.615646258503401,0.629251700680272,0.568027210884354
0.58273381294964,0.726618705035971,0.65947242206235,0.65947242206235,0.58273381294964
0.405701754385965,0.651315789473684,0.614035087719298,0.594298245614035,0.467105263157895
0.592592592592593,0.764309764309764,0.671717171717172,0.686868686868687,0.579124579124579
0.527272727272727,0.675757575757576,0.612121212121212,0.612121212121212,0.503030303030303
0.359126984126984,0.625,0.55952380952381,0.575396825396825,0.430555555555556
0.531746031746032,0.634920634920635,0.53968253968254,0.543650793650794,0.424603174603175
0.514905149051491,0.617886178861789,0.574525745257453,0.588075880758808,0.463414634146342
0.361111111111111,0.614197530864198,0.54320987654321,0.561728395061728,0.435185185185185
0.504424778761062,0.684365781710914,0.628318584070796,0.654867256637168,0.548672566371681
0.517777777777778,0.646666666666667,0.582222222222222,0.564444444444444,0.435555555555556
0.359649122807018,0.628654970760234,0.576023391812866,0.570175438596491,0.464912280701754
0.491803278688525,0.311475409836066,0.568306010928962,0.595628415300546,0.491803278688525
0.520512820512821,0.633333333333333,0.584615384615385,0.592307692307692,0.476923076923077
0.512254901960784,0.661764705882353,0.593137254901961,0.600490196078431,0.463235294117647
0.493827160493827,0.65843621399177,0.633744855967078,0.60082304526749,0.502057613168724
0.554778554778555,0.648018648018648,0.594405594405594,0.58041958041958,0.477855477855478
0.504830917874396,0.630434782608696,0.57487922705314,0.565217391304348,0.442028985507246
0.557919621749409,0.718676122931442,0.640661938534279,0.650118203309693,0.557919621749409
0.546666666666667,0.653333333333333,0.586666666666667,0.595555555555556,0.471111111111111
0.493506493506494,0.699134199134199,0.621212121212121,0.634199134199134,0.493506493506494
0.491525423728814,0.353107344632768,0.621468926553672,0.615819209039548,0.477401129943503
0.478964401294498,0.634304207119741,0.56957928802589,0.601941747572816,0.462783171521036
0.613756613756614,0.666666666666667,0.608465608465609,0.571428571428571,0.523809523809524
0.607260726072607,0.70957095709571,0.656765676567657,0.610561056105611,0.508250825082508
0.488322717622081,0.632696390658174,0.569002123142251,0.579617834394904,0.464968152866242
0.40625,0.572916666666667,0.489583333333333,0.479166666666667,0.427083333333333
0.438271604938272,0.617283950617284,0.551440329218107,0.545267489711934,0.446502057613169
0.508771929824561,0.707602339181287,0.625730994152047,0.654970760233918,0.596491228070175
0.585507246376812,0.689855072463768,0.605797101449275,0.628985507246377,0.51304347826087
0.478036175710594,0.651162790697675,0.576227390180879,0.594315245478036,0.478036175710594
0.457070707070707,0.681818181818182,0.611111111111111,0.588383838383838,0.492424242424242
0.465465465465466,0.621621621621622,0.600600600600601,0.57957957957958,0.471471471471471
0.581560283687943,0.659574468085106,0.621749408983452,0.602836879432624,0.458628841607565
0.501557632398754,0.685358255451713,0.607476635514019,0.626168224299065,0.514018691588785
0.462962962962963,0.641975308641975,0.561728395061728,0.58641975308642,0.481481481481482
0.555555555555556,0.680555555555556,0.619444444444445,0.638888888888889,0.533333333333333
0.565476190476191,0.678571428571429,0.595238095238095,0.604166666666667,0.479166666666667
0.541125541125541,0.731601731601732,0.658008658008658,0.666666666666667,0.58008658008658
0.480331262939959,0.664596273291926,0.594202898550725,0.587991718426501,0.46583850931677
0.683333333333333,0.791666666666667,0.691666666666667,0.691666666666667,0.616666666666667
0.547945205479452,0.668949771689498,0.618721461187215,0.614155251141553,0.490867579908676
0.406727828746177,0.642201834862385,0.593272171253823,0.584097859327217,0.498470948012232
0.615873015873016,0.682539682539683,0.615873015873016,0.625396825396825,0.514285714285714
0.553763440860215,0.685483870967742,0.588709677419355,0.620967741935484,0.489247311827957
0.384408602150538,0.631720430107527,0.575268817204301,0.56989247311828,0.454301075268817
0.59080459770115,0.687356321839081,0.606896551724138,0.632183908045977,0.491954022988506
0.527131782945737,0.708010335917313,0.645994832041344,0.645994832041344,0.51937984496124
0.606060606060606,0.715909090909091,0.65530303030303,0.640151515151515,0.518939393939394
0.435643564356436,0.617161716171617,0.511551155115512,0.557755775577558,0.468646864686469
0.552511415525114,0.666666666666667,0.63013698630137,0.625570776255708,0.561643835616438
0.469534050179212,0.634408602150538,0.60573476702509,0.616487455197133,0.519713261648746
0.545454545454545,0.632996632996633,0.572390572390572,0.572390572390572,0.478114478114478
0.485943775100402,0.70281124497992,0.63855421686747,0.622489959839357,0.530120481927711
0.505668934240363,0.666666666666667,0.612244897959184,0.623582766439909,0.469387755102041
0.440740740740741,0.325925925925926,0.618518518518519,0.585185185185185,0.474074074074074
0.416122004357299,0.62962962962963,0.559912854030501,0.559912854030501,0.479302832244009
